ID,numax,dnu,teff,bp_rp,eps,d02,alpha,env_height,env_width,mode_width
KIC11144816,1.46123200667438,0.583605329125027,3.70782556833223,1.25088500976563,0.882949608462275,-0.238532298501457,-1.73237464497145,0.373608229347212,0.750870229497554,-0.918372480197648
KIC11144824,2.32394306115252,1.20240413860318,3.70475090429067,1.25839996337891,1.35412916267673,0.29774403832752,-3.03660729902046,1.34071387435394,1.23017198283569,-0.822707261295475
KIC11144902,1.47628319399374,0.585666939315031,3.69783936821836,1.35687351226807,0.861757156152459,-0.211693847596662,-1.70071226085123,0.324382067225564,0.77301158871192,-0.951965693217002
KIC11145563,1.48530885398424,0.589322121824373,3.71899963787872,1.21516132354736,0.934491390005208,-0.200097488662422,-1.65204192803333,0.406598279279615,0.765100036017311,-0.904335680971558
KIC11145672,1.77835213165387,0.747052477003121,3.73029766209715,1.16276741027832,0.96876059154397,-0.150411270696576,-1.91541334213248,0.571533341575106,1.01557482667623,-0.752774790350661
KIC11145726,1.52199368654984,0.615199446003591,3.71432975974523,1.25496768951416,0.889237324084211,-0.17022491580773,-1.7242239155872,0.513629991964164,0.764038192805373,-0.942046531168699
KIC11145974,1.54836168860937,0.589688931540662,3.70053065697859,1.28635120391846,1.00352056818849,-0.281441888234961,-1.85886337112489,0.916713581955659,0.741375999258753,-1.06072030740906
KIC11146063,1.5532121750233,0.620925510624654,3.70372115992702,1.28574275970459,0.90473925450298,-0.194521277623715,-1.69089136558834,0.566928705996679,0.819702104200495,-0.938665504217963
KIC11146152,1.51161877945521,0.553201811067073,3.68223535690256,1.36818313598633,0.89380210701183,-0.337431803455992,-1.83895344156047,0.600347614056496,0.772438482125169,-0.986002394754021
KIC11146230,1.47931341109187,0.640287978379676,3.71357453777207,1.14637851715088,0.897050681875983,-0.209903908163666,-1.0292051254002,0.398833935836633,0.690148909570838,-0.957841337918637
KIC11146260,1.65054564278083,0.661747440493557,3.6730209071289,1.3546314239502,1.01639448791568,-0.230576868134837,-1.86547088019649,1.01042660454092,0.816251000994182,-1.07365722058402
KIC11146647,1.48185563198767,0.523271294343349,3.68574173860226,1.35016536712646,0.936757559232772,-0.345916856010415,-1.79841103627903,0.83603317027152,0.72029775016471,-1.07703918697417
KIC11146666,1.65496133650321,0.684376519921118,3.71028664770289,1.23659038543701,0.721220552366734,-0.135987274354702,-1.98221135290669,0.597316217736658,0.812618391011621,-0.879241414204574
KIC11146813,2.27612894352565,1.13969519912764,3.69539410829111,1.16804885864258,1.29621166835456,0.239208724826792,-2.2270799718953,0.576117052532764,1.35462762897682,-0.62808915113151
KIC11146976,1.48569360450987,0.589714836367516,3.66689221106654,1.28482341766357,0.841325160787685,-0.228702061823965,-1.97731739472834,0.587307191424293,0.709289641142626,-0.964085889205013
KIC11147333,1.72003883986214,0.730837111402974,3.67089495352021,1.33090877532959,1.04023067935166,-0.134991939539151,-1.98389598559286,1.15089038775405,0.839387447462978,-1.02103536021216
KIC11147596,1.35571814592538,0.425468226149409,3.65001595247184,1.53111743927002,0.838608306681351,-0.438465060079647,-1.5964110792171,0.795716567024428,0.5887657142699,-1.17492771247821
KIC11147717,1.33315622850879,0.449022180047471,3.68645751046911,1.31775856018066,0.819412305719893,-0.384781688213803,-1.53416236874777,0.462509822109479,0.620736989476118,-1.10564188021529
KIC11147785,1.71712772533497,0.752273489458389,3.66922387393081,1.27893447875977,1.08502094806732,-0.114499382886009,-1.78933373308404,1.17243148985151,0.833555386805181,-1.01171914668568
KIC11151651,1.47121866540603,0.619998958845276,3.70808081046823,1.24872207641602,0.823023252699243,-0.145636256969858,-1.03851534341931,0.447537542771855,0.618174541769696,-0.982835487677054
KIC11151753,1.77678751950653,0.774112674082781,3.70234435835577,1.22191905975342,1.02698935008912,-0.180082832080805,-2.08667716398114,0.841157014917083,0.895714044551673,-1.02602414796287
KIC11152048,1.55896105234406,0.630102652973575,3.71130095991617,1.25852775573731,0.922253851175978,-0.177242980690902,-1.7825760158188,0.542622186845689,0.789392378426772,-0.904479280840441
KIC11152075,1.49048471987942,0.607963341013079,3.68833081811227,1.27858734130859,0.903098267946564,-0.191402591965968,-1.64516764179738,0.422061362009488,0.755373391008028,-0.961106690502958
KIC11152281,1.53943811703125,0.621942353429299,3.68636810347304,1.27545928955078,0.915169695339483,-0.167138723742104,-1.77473756366282,0.508557127650469,0.78227766549588,-0.972117444890124
KIC11152312,1.54246350059306,0.609857335609239,3.70061719568206,1.28184795379639,0.903679605983081,-0.188052629434803,-1.69951521662999,0.615642004061251,0.81113937301592,-0.960259928315781
KIC11152753,1.63867388369902,0.659586772173229,3.6986224297021,1.28228950500488,0.941173001244067,-0.200374315993755,-1.78058818095167,0.622091389059748,0.83952692921134,-0.875890597724771
KIC11152823,1.63395844663804,0.645466380949272,3.70748501196747,1.23593235015869,0.94612601220478,-0.193986178097815,-1.96643509004511,0.586985326100309,0.863500043029888,-0.923503801807046
KIC11152831,1.68127630017508,0.674976439169392,3.69346312721953,1.37312412261963,1.02729011449411,-0.233533533566139,-1.9453801481669,0.878613492723221,0.888683637187245,-1.00773060716269
KIC11152894,1.50783304649999,0.611285387675265,3.68538340980149,1.30536651611328,0.896155045296692,-0.13172356634349,-1.64049975099248,0.429395961009171,0.782707846105637,-0.918376970634606
KIC11152908,1.5104873437677,0.594078597185514,3.69879625179043,1.35856056213379,0.87887272918631,-0.215827997585515,-1.71377634875708,0.431311655592677,0.784555770057108,-0.984729926444362
KIC11153134,1.6825179954202,0.680314765193039,3.71256552787331,1.28955745697021,0.965064296938575,-0.15113243572231,-1.93905051927104,0.59167683250754,0.933769965104052,-0.831948730985107
KIC11153898,2.14643980632434,1.06019350634785,3.69328715700566,1.35746955871582,1.25177148897266,0.153516558977249,-2.07940204540249,1.26614990011284,1.21228159748029,-0.836130502379677
